city,location_name,sensor_id,parameter,value,timestamp,lat,lon
Cross River State,"Ogada, Obubra Local Government Area (LGA)",7466350,pm25,0.0,2026-03-23T16:00:25Z,6.066,8.34
Cross River State,"Ogada, Obubra Local Government Area (LGA)",7466350,pm25,0.0,2026-03-23T17:09:24Z,6.066,8.34
Cross River State,"Ogada, Obubra Local Government Area (LGA)",7466350,pm25,0.0,2026-03-23T17:26:32Z,6.066,8.34
Cross River State,"Ogada, Obubra Local Government Area (LGA)",7466350,pm25,0.0,2026-03-23T17:43:40Z,6.066,8.34
Cross River State,"Ogada, Obubra Local Government Area (LGA)",7466350,pm25,0.0,2026-03-23T18:00:47Z,6.066,8.34
Cross River State,"Ogada, Obubra Local Government Area (LGA)",7466350,pm25,0.0,2026-03-23T18:17:55Z,6.066,8.34
Cross River State,"Ogada, Obubra Local Government Area (LGA)",7466350,pm25,0.0,2026-03-23T18:35:03Z,6.066,8.34
Cross River State,"Ogada, Obubra Local Government Area (LGA)",7466350,pm25,0.0,2026-03-23T18:52:22Z,6.066,8.34
Cross River State,Calabar,7466400,pm25,13.39,2026-03-22T19:57:48Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,11.88,2026-03-22T20:15:32Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,13.25,2026-03-22T20:33:21Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,11.83,2026-03-22T20:51:04Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,16.28,2026-03-23T02:08:15Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,14.97,2026-03-23T02:25:52Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,16.38,2026-03-23T02:43:26Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,16.72,2026-03-23T03:00:59Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,24.73,2026-03-23T04:11:33Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,18.58,2026-03-23T04:29:16Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,23.33,2026-03-23T04:47:49Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,13.94,2026-03-23T05:58:10Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,17.72,2026-03-23T06:15:46Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,15.71,2026-03-23T06:33:20Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,12.11,2026-03-23T06:50:51Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,14.97,2026-03-23T07:08:31Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,16.01,2026-03-23T07:26:04Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,11.57,2026-03-23T07:43:38Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,12.1,2026-03-23T08:01:14Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,15.74,2026-03-23T08:18:51Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,12.0,2026-03-23T08:36:29Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,12.92,2026-03-23T08:54:07Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,10.74,2026-03-23T09:11:43Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,17.88,2026-03-23T09:29:19Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,19.53,2026-03-23T09:46:58Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,12.45,2026-03-23T10:57:19Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,11.06,2026-03-23T11:14:55Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,11.2,2026-03-23T11:33:12Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,10.48,2026-03-23T11:50:43Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,10.29,2026-03-23T12:08:07Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,11.39,2026-03-23T12:25:30Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,11.29,2026-03-23T12:42:54Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,9.98,2026-03-23T13:00:18Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,14.87,2026-03-23T13:17:51Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,15.15,2026-03-23T13:35:15Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,14.74,2026-03-23T13:52:39Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,10.61,2026-03-23T15:02:16Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,12.97,2026-03-23T15:19:40Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,10.35,2026-03-23T15:37:04Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,15.01,2026-03-23T15:54:28Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,26.62,2026-03-23T17:04:10Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,39.34,2026-03-23T17:21:35Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,23.13,2026-03-23T17:39:12Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,26.02,2026-03-23T17:57:34Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,26.33,2026-03-23T18:14:59Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,19.73,2026-03-23T18:32:28Z,5.02529,8.34843
Cross River State,Calabar,7466400,pm25,16.45,2026-03-23T18:49:53Z,5.02529,8.34843
Lagos State,University of Lagos/Makoko,12178112,pm25,4.7,2026-03-22T19:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178112,pm25,9.4,2026-03-22T20:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178112,pm25,4.0,2026-03-22T21:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178112,pm25,10.2,2026-03-22T22:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178112,pm25,3.8,2026-03-22T23:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178112,pm25,3.0,2026-03-23T00:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178112,pm25,3.2,2026-03-23T01:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178112,pm25,5.8,2026-03-23T02:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178112,pm25,5.4,2026-03-23T03:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178112,pm25,9.5,2026-03-23T04:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178112,pm25,14.7,2026-03-23T05:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178112,pm25,16.8,2026-03-23T06:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178112,pm25,12.6,2026-03-23T07:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178112,pm25,4.4,2026-03-23T08:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178112,pm25,2.8,2026-03-23T09:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178112,pm25,1.9,2026-03-23T10:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178112,pm25,3.2,2026-03-23T11:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178112,pm25,3.2,2026-03-23T12:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178112,pm25,3.7,2026-03-23T13:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178112,pm25,4.7,2026-03-23T14:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178112,pm25,6.7,2026-03-23T15:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178112,pm25,2.9,2026-03-23T16:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178112,pm25,3.1,2026-03-23T17:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178112,pm25,3.9,2026-03-23T18:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178113,relativehumidity,58.0,2026-03-22T19:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178113,relativehumidity,58.0,2026-03-22T20:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178113,relativehumidity,59.0,2026-03-22T21:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178113,relativehumidity,60.0,2026-03-22T22:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178113,relativehumidity,61.0,2026-03-22T23:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178113,relativehumidity,60.0,2026-03-23T00:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178113,relativehumidity,60.0,2026-03-23T01:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178113,relativehumidity,60.0,2026-03-23T02:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178113,relativehumidity,61.0,2026-03-23T03:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178113,relativehumidity,61.0,2026-03-23T04:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178113,relativehumidity,62.0,2026-03-23T05:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178113,relativehumidity,61.0,2026-03-23T06:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178113,relativehumidity,55.0,2026-03-23T07:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178113,relativehumidity,48.0,2026-03-23T08:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178113,relativehumidity,43.0,2026-03-23T09:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178113,relativehumidity,40.0,2026-03-23T10:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178113,relativehumidity,40.0,2026-03-23T11:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178113,relativehumidity,41.0,2026-03-23T12:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178113,relativehumidity,43.0,2026-03-23T13:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178113,relativehumidity,44.0,2026-03-23T14:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178113,relativehumidity,46.0,2026-03-23T15:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178113,relativehumidity,48.0,2026-03-23T16:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178113,relativehumidity,50.0,2026-03-23T17:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178113,relativehumidity,55.0,2026-03-23T18:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178114,temperature,30.7,2026-03-22T19:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178114,temperature,30.8,2026-03-22T20:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178114,temperature,30.6,2026-03-22T21:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178114,temperature,30.3,2026-03-22T22:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178114,temperature,30.4,2026-03-22T23:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178114,temperature,30.1,2026-03-23T00:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178114,temperature,30.1,2026-03-23T01:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178114,temperature,30.1,2026-03-23T02:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178114,temperature,29.7,2026-03-23T03:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178114,temperature,29.5,2026-03-23T04:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178114,temperature,29.4,2026-03-23T05:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178114,temperature,29.9,2026-03-23T06:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178114,temperature,31.7,2026-03-23T07:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178114,temperature,34.3,2026-03-23T08:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178114,temperature,36.2,2026-03-23T09:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178114,temperature,37.1,2026-03-23T10:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178114,temperature,37.0,2026-03-23T11:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178114,temperature,36.9,2026-03-23T12:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178114,temperature,36.0,2026-03-23T13:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178114,temperature,35.2,2026-03-23T14:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178114,temperature,34.5,2026-03-23T15:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178114,temperature,33.5,2026-03-23T16:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178114,temperature,32.4,2026-03-23T17:00:00Z,6.517912,3.385983
Lagos State,University of Lagos/Makoko,12178114,temperature,31.3,2026-03-23T18:00:00Z,6.517912,3.385983
Lagos State,Sagamu Road - Ikorodu,13844885,pm25,21.3,2026-03-22T19:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844885,pm25,20.8,2026-03-22T20:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844885,pm25,21.5,2026-03-22T21:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844885,pm25,20.3,2026-03-22T22:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844885,pm25,20.4,2026-03-22T23:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844885,pm25,30.8,2026-03-23T00:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844885,pm25,24.1,2026-03-23T01:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844885,pm25,23.3,2026-03-23T02:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844885,pm25,21.0,2026-03-23T03:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844885,pm25,27.3,2026-03-23T04:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844885,pm25,38.7,2026-03-23T05:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844885,pm25,38.8,2026-03-23T06:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844885,pm25,34.9,2026-03-23T07:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844885,pm25,28.5,2026-03-23T08:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844885,pm25,23.1,2026-03-23T09:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844885,pm25,19.4,2026-03-23T10:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844885,pm25,18.5,2026-03-23T11:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844885,pm25,20.5,2026-03-23T12:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844885,pm25,24.6,2026-03-23T13:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844885,pm25,32.0,2026-03-23T14:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844885,pm25,25.2,2026-03-23T15:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844885,pm25,22.0,2026-03-23T16:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844885,pm25,16.3,2026-03-23T17:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844885,pm25,23.9,2026-03-23T18:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844886,relativehumidity,62.0,2026-03-22T19:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844886,relativehumidity,64.0,2026-03-22T20:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844886,relativehumidity,66.0,2026-03-22T21:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844886,relativehumidity,64.0,2026-03-22T22:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844886,relativehumidity,65.0,2026-03-22T23:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844886,relativehumidity,64.0,2026-03-23T00:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844886,relativehumidity,63.0,2026-03-23T01:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844886,relativehumidity,63.0,2026-03-23T02:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844886,relativehumidity,64.0,2026-03-23T03:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844886,relativehumidity,63.0,2026-03-23T04:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844886,relativehumidity,64.0,2026-03-23T05:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844886,relativehumidity,63.0,2026-03-23T06:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844886,relativehumidity,59.0,2026-03-23T07:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844886,relativehumidity,55.0,2026-03-23T08:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844886,relativehumidity,53.0,2026-03-23T09:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844886,relativehumidity,50.0,2026-03-23T10:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844886,relativehumidity,47.0,2026-03-23T11:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844886,relativehumidity,48.0,2026-03-23T12:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844886,relativehumidity,50.0,2026-03-23T13:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844886,relativehumidity,53.0,2026-03-23T14:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844886,relativehumidity,54.0,2026-03-23T15:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844886,relativehumidity,53.0,2026-03-23T16:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844886,relativehumidity,56.0,2026-03-23T17:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844886,relativehumidity,57.0,2026-03-23T18:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844887,temperature,29.7,2026-03-22T19:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844887,temperature,29.7,2026-03-22T20:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844887,temperature,29.3,2026-03-22T21:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844887,temperature,29.4,2026-03-22T22:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844887,temperature,29.5,2026-03-22T23:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844887,temperature,29.9,2026-03-23T00:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844887,temperature,29.6,2026-03-23T01:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844887,temperature,29.5,2026-03-23T02:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844887,temperature,29.4,2026-03-23T03:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844887,temperature,29.4,2026-03-23T04:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844887,temperature,29.3,2026-03-23T05:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844887,temperature,29.5,2026-03-23T06:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844887,temperature,31.0,2026-03-23T07:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844887,temperature,32.1,2026-03-23T08:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844887,temperature,32.7,2026-03-23T09:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844887,temperature,33.1,2026-03-23T10:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844887,temperature,34.1,2026-03-23T11:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844887,temperature,34.1,2026-03-23T12:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844887,temperature,33.6,2026-03-23T13:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844887,temperature,32.8,2026-03-23T14:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844887,temperature,32.6,2026-03-23T15:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844887,temperature,32.4,2026-03-23T16:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844887,temperature,31.3,2026-03-23T17:00:00Z,6.63512,3.51558
Lagos State,Sagamu Road - Ikorodu,13844887,temperature,30.5,2026-03-23T18:00:00Z,6.63512,3.51558
Lagos State,M.K.O Abiola Gardens,13851866,pm25,20.1,2026-03-22T19:00:00Z,6.621462,3.362492
Lagos State,M.K.O Abiola Gardens,13851866,pm25,19.4,2026-03-22T20:00:00Z,6.621462,3.362492
Lagos State,M.K.O Abiola Gardens,13851866,pm25,15.6,2026-03-22T21:00:00Z,6.621462,3.362492
Lagos State,M.K.O Abiola Gardens,13851866,pm25,11.0,2026-03-22T22:00:00Z,6.621462,3.362492
Lagos State,M.K.O Abiola Gardens,13851866,pm25,14.2,2026-03-22T23:00:00Z,6.621462,3.362492
